auditStartTime,adminActionType,issueType,severity,description,location,indicatorCode,countryCode,detectedAt,additionalData
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.CON.GOVT.ZS/series/KOR,NE.CON.GOVT.ZS,KOR,2025-09-13T23:51:48.226545,"{indicatorCode: NE.CON.GOVT.ZS, countryCode: KOR}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.CON.GOVT.ZS/series/LTU,NE.CON.GOVT.ZS,LTU,2025-09-13T23:51:48.226561,"{indicatorCode: NE.CON.GOVT.ZS, countryCode: LTU}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.CON.GOVT.ZS/series/LUX,NE.CON.GOVT.ZS,LUX,2025-09-13T23:51:48.226577,"{indicatorCode: NE.CON.GOVT.ZS, countryCode: LUX}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.CON.GOVT.ZS/series/LVA,NE.CON.GOVT.ZS,LVA,2025-09-13T23:51:48.226594,"{indicatorCode: NE.CON.GOVT.ZS, countryCode: LVA}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.CON.GOVT.ZS/series/MEX,NE.CON.GOVT.ZS,MEX,2025-09-13T23:51:48.226610,"{indicatorCode: NE.CON.GOVT.ZS, countryCode: MEX}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.CON.GOVT.ZS/series/NLD,NE.CON.GOVT.ZS,NLD,2025-09-13T23:51:48.226626,"{indicatorCode: NE.CON.GOVT.ZS, countryCode: NLD}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.CON.GOVT.ZS/series/NOR,NE.CON.GOVT.ZS,NOR,2025-09-13T23:51:48.226643,"{indicatorCode: NE.CON.GOVT.ZS, countryCode: NOR}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.CON.GOVT.ZS/series/NZL,NE.CON.GOVT.ZS,NZL,2025-09-13T23:51:48.226659,"{indicatorCode: NE.CON.GOVT.ZS, countryCode: NZL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.CON.GOVT.ZS/series/POL,NE.CON.GOVT.ZS,POL,2025-09-13T23:51:48.226676,"{indicatorCode: NE.CON.GOVT.ZS, countryCode: POL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.CON.GOVT.ZS/series/PRT,NE.CON.GOVT.ZS,PRT,2025-09-13T23:51:48.226692,"{indicatorCode: NE.CON.GOVT.ZS, countryCode: PRT}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.CON.GOVT.ZS/series/SVK,NE.CON.GOVT.ZS,SVK,2025-09-13T23:51:48.226709,"{indicatorCode: NE.CON.GOVT.ZS, countryCode: SVK}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.CON.GOVT.ZS/series/SVN,NE.CON.GOVT.ZS,SVN,2025-09-13T23:51:48.226725,"{indicatorCode: NE.CON.GOVT.ZS, countryCode: SVN}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.CON.GOVT.ZS/series/SWE,NE.CON.GOVT.ZS,SWE,2025-09-13T23:51:48.226742,"{indicatorCode: NE.CON.GOVT.ZS, countryCode: SWE}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.CON.GOVT.ZS/series/TUR,NE.CON.GOVT.ZS,TUR,2025-09-13T23:51:48.226758,"{indicatorCode: NE.CON.GOVT.ZS, countryCode: TUR}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.CON.GOVT.ZS/series/USA,NE.CON.GOVT.ZS,USA,2025-09-13T23:51:48.226775,"{indicatorCode: NE.CON.GOVT.ZS, countryCode: USA}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/AUS,NE.EXP.GNFS.ZS,AUS,2025-09-13T23:51:48.226791,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: AUS}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/AUT,NE.EXP.GNFS.ZS,AUT,2025-09-13T23:51:48.226806,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: AUT}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/BEL,NE.EXP.GNFS.ZS,BEL,2025-09-13T23:51:48.226822,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: BEL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/CAN,NE.EXP.GNFS.ZS,CAN,2025-09-13T23:51:48.226838,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: CAN}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/CHE,NE.EXP.GNFS.ZS,CHE,2025-09-13T23:51:48.226855,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: CHE}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/CHL,NE.EXP.GNFS.ZS,CHL,2025-09-13T23:51:48.226872,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: CHL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/COL,NE.EXP.GNFS.ZS,COL,2025-09-13T23:51:48.226888,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: COL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/CRI,NE.EXP.GNFS.ZS,CRI,2025-09-13T23:51:48.226904,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: CRI}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/CZE,NE.EXP.GNFS.ZS,CZE,2025-09-13T23:51:48.226919,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: CZE}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/DEU,NE.EXP.GNFS.ZS,DEU,2025-09-13T23:51:48.226935,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: DEU}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/DNK,NE.EXP.GNFS.ZS,DNK,2025-09-13T23:51:48.226952,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: DNK}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/ESP,NE.EXP.GNFS.ZS,ESP,2025-09-13T23:51:48.226969,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: ESP}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/EST,NE.EXP.GNFS.ZS,EST,2025-09-13T23:51:48.226985,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: EST}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/FIN,NE.EXP.GNFS.ZS,FIN,2025-09-13T23:51:48.227001,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: FIN}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/FRA,NE.EXP.GNFS.ZS,FRA,2025-09-13T23:51:48.227019,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: FRA}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/GBR,NE.EXP.GNFS.ZS,GBR,2025-09-13T23:51:48.227036,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: GBR}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/GRC,NE.EXP.GNFS.ZS,GRC,2025-09-13T23:51:48.227066,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: GRC}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/HUN,NE.EXP.GNFS.ZS,HUN,2025-09-13T23:51:48.227083,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: HUN}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/IRL,NE.EXP.GNFS.ZS,IRL,2025-09-13T23:51:48.227100,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: IRL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/ISL,NE.EXP.GNFS.ZS,ISL,2025-09-13T23:51:48.227117,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: ISL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/ISR,NE.EXP.GNFS.ZS,ISR,2025-09-13T23:51:48.227134,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: ISR}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/ITA,NE.EXP.GNFS.ZS,ITA,2025-09-13T23:51:48.227150,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: ITA}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/JPN,NE.EXP.GNFS.ZS,JPN,2025-09-13T23:51:48.227167,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: JPN}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/KOR,NE.EXP.GNFS.ZS,KOR,2025-09-13T23:51:48.227184,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: KOR}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/LTU,NE.EXP.GNFS.ZS,LTU,2025-09-13T23:51:48.227201,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: LTU}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/LUX,NE.EXP.GNFS.ZS,LUX,2025-09-13T23:51:48.227215,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: LUX}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/LVA,NE.EXP.GNFS.ZS,LVA,2025-09-13T23:51:48.227232,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: LVA}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/MEX,NE.EXP.GNFS.ZS,MEX,2025-09-13T23:51:48.227248,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: MEX}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/NLD,NE.EXP.GNFS.ZS,NLD,2025-09-13T23:51:48.227265,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: NLD}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/NOR,NE.EXP.GNFS.ZS,NOR,2025-09-13T23:51:48.227284,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: NOR}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/NZL,NE.EXP.GNFS.ZS,NZL,2025-09-13T23:51:48.227301,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: NZL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/POL,NE.EXP.GNFS.ZS,POL,2025-09-13T23:51:48.227317,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: POL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/PRT,NE.EXP.GNFS.ZS,PRT,2025-09-13T23:51:48.227334,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: PRT}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/SVK,NE.EXP.GNFS.ZS,SVK,2025-09-13T23:51:48.227350,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: SVK}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/SVN,NE.EXP.GNFS.ZS,SVN,2025-09-13T23:51:48.227366,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: SVN}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/SWE,NE.EXP.GNFS.ZS,SWE,2025-09-13T23:51:48.227383,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: SWE}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/TUR,NE.EXP.GNFS.ZS,TUR,2025-09-13T23:51:48.227399,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: TUR}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.EXP.GNFS.ZS/series/USA,NE.EXP.GNFS.ZS,USA,2025-09-13T23:51:48.227416,"{indicatorCode: NE.EXP.GNFS.ZS, countryCode: USA}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.GDI.FPRV.ZS/series/AUS,NE.GDI.FPRV.ZS,AUS,2025-09-13T23:51:48.227430,"{indicatorCode: NE.GDI.FPRV.ZS, countryCode: AUS}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.GDI.FPRV.ZS/series/CHL,NE.GDI.FPRV.ZS,CHL,2025-09-13T23:51:48.227447,"{indicatorCode: NE.GDI.FPRV.ZS, countryCode: CHL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.GDI.FPRV.ZS/series/KOR,NE.GDI.FPRV.ZS,KOR,2025-09-13T23:51:48.227463,"{indicatorCode: NE.GDI.FPRV.ZS, countryCode: KOR}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.GDI.FPRV.ZS/series/MEX,NE.GDI.FPRV.ZS,MEX,2025-09-13T23:51:48.227479,"{indicatorCode: NE.GDI.FPRV.ZS, countryCode: MEX}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.GDI.FPRV.ZS/series/POL,NE.GDI.FPRV.ZS,POL,2025-09-13T23:51:48.227496,"{indicatorCode: NE.GDI.FPRV.ZS, countryCode: POL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.GDI.FPRV.ZS/series/USA,NE.GDI.FPRV.ZS,USA,2025-09-13T23:51:48.227513,"{indicatorCode: NE.GDI.FPRV.ZS, countryCode: USA}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/AUS,NE.IMP.GNFS.ZS,AUS,2025-09-13T23:51:48.227529,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: AUS}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/AUT,NE.IMP.GNFS.ZS,AUT,2025-09-13T23:51:48.227545,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: AUT}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/BEL,NE.IMP.GNFS.ZS,BEL,2025-09-13T23:51:48.227562,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: BEL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/CAN,NE.IMP.GNFS.ZS,CAN,2025-09-13T23:51:48.227581,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: CAN}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/CHE,NE.IMP.GNFS.ZS,CHE,2025-09-13T23:51:48.227598,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: CHE}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/CHL,NE.IMP.GNFS.ZS,CHL,2025-09-13T23:51:48.227614,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: CHL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/COL,NE.IMP.GNFS.ZS,COL,2025-09-13T23:51:48.227629,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: COL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/CRI,NE.IMP.GNFS.ZS,CRI,2025-09-13T23:51:48.227645,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: CRI}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/CZE,NE.IMP.GNFS.ZS,CZE,2025-09-13T23:51:48.227662,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: CZE}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/DEU,NE.IMP.GNFS.ZS,DEU,2025-09-13T23:51:48.227682,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: DEU}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/DNK,NE.IMP.GNFS.ZS,DNK,2025-09-13T23:51:48.227697,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: DNK}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/ESP,NE.IMP.GNFS.ZS,ESP,2025-09-13T23:51:48.227713,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: ESP}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/EST,NE.IMP.GNFS.ZS,EST,2025-09-13T23:51:48.227729,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: EST}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/FIN,NE.IMP.GNFS.ZS,FIN,2025-09-13T23:51:48.227744,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: FIN}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/FRA,NE.IMP.GNFS.ZS,FRA,2025-09-13T23:51:48.227760,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: FRA}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/GBR,NE.IMP.GNFS.ZS,GBR,2025-09-13T23:51:48.227775,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: GBR}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/GRC,NE.IMP.GNFS.ZS,GRC,2025-09-13T23:51:48.227791,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: GRC}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/HUN,NE.IMP.GNFS.ZS,HUN,2025-09-13T23:51:48.227811,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: HUN}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/IRL,NE.IMP.GNFS.ZS,IRL,2025-09-13T23:51:48.227827,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: IRL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/ISL,NE.IMP.GNFS.ZS,ISL,2025-09-13T23:51:48.227843,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: ISL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/ISR,NE.IMP.GNFS.ZS,ISR,2025-09-13T23:51:48.227860,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: ISR}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/ITA,NE.IMP.GNFS.ZS,ITA,2025-09-13T23:51:48.227876,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: ITA}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/JPN,NE.IMP.GNFS.ZS,JPN,2025-09-13T23:51:48.227893,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: JPN}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/KOR,NE.IMP.GNFS.ZS,KOR,2025-09-13T23:51:48.227909,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: KOR}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/LTU,NE.IMP.GNFS.ZS,LTU,2025-09-13T23:51:48.227924,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: LTU}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/LUX,NE.IMP.GNFS.ZS,LUX,2025-09-13T23:51:48.227940,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: LUX}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/LVA,NE.IMP.GNFS.ZS,LVA,2025-09-13T23:51:48.227956,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: LVA}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/MEX,NE.IMP.GNFS.ZS,MEX,2025-09-13T23:51:48.227973,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: MEX}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/NLD,NE.IMP.GNFS.ZS,NLD,2025-09-13T23:51:48.227989,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: NLD}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/NOR,NE.IMP.GNFS.ZS,NOR,2025-09-13T23:51:48.228009,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: NOR}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/NZL,NE.IMP.GNFS.ZS,NZL,2025-09-13T23:51:48.228025,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: NZL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/POL,NE.IMP.GNFS.ZS,POL,2025-09-13T23:51:48.228042,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: POL}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/PRT,NE.IMP.GNFS.ZS,PRT,2025-09-13T23:51:48.228058,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: PRT}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/SVK,NE.IMP.GNFS.ZS,SVK,2025-09-13T23:51:48.228075,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: SVK}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/SVN,NE.IMP.GNFS.ZS,SVN,2025-09-13T23:51:48.228089,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: SVN}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/SWE,NE.IMP.GNFS.ZS,SWE,2025-09-13T23:51:48.228105,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: SWE}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/TUR,NE.IMP.GNFS.ZS,TUR,2025-09-13T23:51:48.228122,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: TUR}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NE.IMP.GNFS.ZS/series/USA,NE.IMP.GNFS.ZS,USA,2025-09-13T23:51:48.228139,"{indicatorCode: NE.IMP.GNFS.ZS, countryCode: USA}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NV.IND.MANF.ZS/series/AUS,NV.IND.MANF.ZS,AUS,2025-09-13T23:51:48.228155,"{indicatorCode: NV.IND.MANF.ZS, countryCode: AUS}"
2025-09-13T23:51:02.384575,systemMaintenance,missing_field,warning,lastUpdated DÜ },indicators/NV.IND.MANF.ZS/series/AUT,NV.IND.MANF.ZS,AUT,2025-09-13T23:51:48.228172,"{indicatorCode: NV.IND.MANF.ZS, countryCode: AUT}"
